GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:32:46     End: 18-Oct-11   06:32:57   
  
Foreground:  44773 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 21 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254301	1.87078	0.0349391	0.00398861
0.0296715	1.81983	0.0224272	0.00411024
0.0336388	1.77523	0.0147634	0.00436384
0.0377436	1.7368	0.0125206	0.00444729
0.0418214	1.67633	0.011266	0.00450948
0.045808	1.61027	0.0112111	0.00458129
0.0497987	1.53719	0.00988401	0.00465343
0.0537905	1.47213	0.0097119	0.00473066
0.0578768	1.39965	0.00940044	0.00485802
0.0618881	1.33957	0.00927872	0.00495794
0.0658508	1.29658	0.00916772	0.00506216
0.069865	1.24476	0.00846617	0.00515615
0.0739162	1.24194	0.00863815	0.00525957
0.0779731	1.20052	0.00807973	0.00536413
0.0819937	1.17643	0.00810414	0.00547482
0.0859895	1.19596	0.00796755	0.00558355
0.0900527	1.19901	0.00768928	0.00569576
0.0940287	1.19533	0.0079666	0.00581219
0.0979841	1.21067	0.00756923	0.00592649
0.101959	1.22528	0.00776124	0.00604471
0.106073	1.24908	0.00732536	0.00616995
0.110174	1.29365	0.00768945	0.00630178
0.114185	1.31645	0.00759561	0.00642214
0.118161	1.36762	0.00768767	0.00655149
0.122162	1.4031	0.00766638	0.00668115
0.126205	1.44129	0.0075966	0.00681383
0.130302	1.47474	0.00757256	0.00695712
0.13442	1.50761	0.00756256	0.0070941
0.138423	1.50291	0.00766541	0.00722776
0.142439	1.51171	0.00744352	0.00736819
0.146456	1.50878	0.00742752	0.00750221
0.150525	1.47099	0.00716742	0.00765482
0.154582	1.43419	0.00705514	0.0077954
0.158571	1.39197	0.00699301	0.00793693
0.162573	1.31764	0.00653954	0.00807656
0.166599	1.2598	0.00647823	0.00822681
0.170634	1.20206	0.0061136	0.00837763
