GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:32:06     End: 18-Oct-11   06:32:16   
  
Foreground:  44769 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 17 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254241	1.79465	0.0341473	0.00398767
0.0296645	1.80746	0.0223486	0.00410927
0.0336309	1.79801	0.0148603	0.00436281
0.0377347	1.72081	0.01246	0.00444624
0.0418115	1.6611	0.0112122	0.00450841
0.0457972	1.60299	0.0111825	0.00458022
0.049787	1.54315	0.00990497	0.00465234
0.0537778	1.46811	0.00969784	0.00472955
0.0578631	1.40084	0.00940177	0.00485688
0.0618735	1.33749	0.00927423	0.00495677
0.0658353	1.28701	0.00913171	0.00506096
0.0698486	1.25177	0.00849202	0.00515494
0.0738988	1.2262	0.00858209	0.00525833
0.0779548	1.21418	0.00812759	0.00536287
0.0819744	1.20227	0.00819511	0.00547353
0.0859692	1.1842	0.00792602	0.00558223
0.0900315	1.18088	0.00762807	0.00569442
0.0940066	1.21296	0.00802805	0.00581082
0.097961	1.2214	0.00760429	0.00592509
0.101935	1.22502	0.00776007	0.00604328
0.106048	1.24315	0.0073055	0.00616849
0.110148	1.29351	0.00768817	0.0063003
0.114158	1.32286	0.007615	0.00642063
0.118133	1.35676	0.00765616	0.00654995
0.122133	1.38656	0.00761892	0.00667958
0.126175	1.43072	0.00756615	0.00681222
0.130272	1.47253	0.00756621	0.00695548
0.134388	1.49807	0.00753686	0.00709243
0.13839	1.50089	0.00765985	0.00722605
0.142405	1.50325	0.00742235	0.00736645
0.146422	1.50513	0.00741813	0.00750045
0.15049	1.47686	0.00718255	0.00765301
0.154546	1.43934	0.00706922	0.00779356
0.158533	1.38305	0.0069696	0.00793506
0.162535	1.31897	0.00654205	0.00807466
0.166559	1.27224	0.00651063	0.00822488
0.170594	1.20584	0.00612431	0.00837566
