GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:31:25     End: 18-Oct-11   06:31:35   
  
Foreground:  44765 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 13 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.81419	0.0343468	0.00398814
0.029668	1.80611	0.0223302	0.00410976
0.0336348	1.80154	0.0148748	0.00436333
0.0377391	1.73819	0.0125246	0.00444677
0.0418165	1.68374	0.0112902	0.00450894
0.0458026	1.60867	0.0112011	0.00458076
0.0497928	1.51982	0.00982228	0.00465288
0.0537841	1.47577	0.00972126	0.0047301
0.0578699	1.38572	0.0093464	0.00485745
0.0618808	1.33328	0.00925543	0.00495735
0.0658431	1.29218	0.00914594	0.00506156
0.0698568	1.27055	0.00855448	0.00515555
0.0739075	1.21089	0.00852391	0.00525895
0.0779639	1.20725	0.00809982	0.0053635
0.081984	1.187	0.0081383	0.00547418
0.0859793	1.1926	0.00795315	0.00558289
0.0900421	1.19451	0.00767207	0.00569509
0.0940176	1.19087	0.00794737	0.00581151
0.0979726	1.21023	0.00756454	0.00592579
0.101947	1.22402	0.00775482	0.00604399
0.10606	1.24471	0.00730873	0.00616922
0.110161	1.29069	0.00767725	0.00630104
0.114171	1.30668	0.00756284	0.00642138
0.118147	1.36372	0.00767453	0.00655072
0.122148	1.38806	0.00762121	0.00668036
0.12619	1.44583	0.00760606	0.00681303
0.130287	1.46347	0.00754052	0.0069563
0.134404	1.48692	0.00750483	0.00709326
0.138407	1.50128	0.00765933	0.00722691
0.142422	1.49568	0.00739936	0.00736732
0.146439	1.49427	0.00738658	0.00750133
0.150508	1.47768	0.00718221	0.00765391
0.154564	1.43794	0.00706365	0.00779448
0.158552	1.37826	0.00695506	0.007936
0.162554	1.32109	0.00654669	0.00807561
0.166579	1.26777	0.00649684	0.00822584
0.170614	1.21119	0.00613599	0.00837665
