GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:31:55     End: 18-Oct-11   06:32:06   
  
Foreground:  44768 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 16 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.85133	0.0347193	0.00398814
0.029668	1.82559	0.0224698	0.00410976
0.0336348	1.80935	0.0149133	0.00436333
0.0377391	1.73645	0.0125204	0.00444677
0.0418165	1.6741	0.0112581	0.00450894
0.0458026	1.60146	0.0111759	0.00458076
0.0497928	1.53613	0.00987993	0.00465288
0.0537841	1.45088	0.00963635	0.0047301
0.0578699	1.39283	0.00937294	0.00485745
0.0618808	1.35894	0.00935057	0.00495735
0.0658431	1.27802	0.00909648	0.00506156
0.0698568	1.25048	0.00848311	0.00515555
0.0739075	1.23741	0.00862141	0.00525895
0.0779639	1.19735	0.00806784	0.0053635
0.081984	1.1848	0.0081332	0.00547418
0.0859793	1.19912	0.00797688	0.00558289
0.0900421	1.18516	0.00764141	0.00569509
0.0940176	1.19388	0.00795917	0.00581151
0.0979726	1.2124	0.00757377	0.00592579
0.101947	1.21797	0.00773359	0.00604399
0.10606	1.25195	0.00733144	0.00616922
0.110161	1.28968	0.0076752	0.00630104
0.114171	1.31748	0.00759695	0.00642138
0.118147	1.34992	0.00763421	0.00655072
0.122148	1.38944	0.00762572	0.00668036
0.12619	1.43228	0.00756862	0.00681303
0.130287	1.4796	0.00758466	0.0069563
0.134404	1.49246	0.00752053	0.00709326
0.138407	1.497	0.00764786	0.00722691
0.142422	1.50755	0.00743074	0.00736732
0.146439	1.50506	0.00741639	0.00750133
0.150508	1.45725	0.00713015	0.00765391
0.154564	1.43259	0.00705037	0.00779448
0.158552	1.37794	0.00695564	0.007936
0.162554	1.32251	0.00655127	0.00807561
0.166579	1.2553	0.00646454	0.00822584
0.170614	1.19747	0.00610111	0.00837665
