GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:47:46     End: 18-Oct-11   06:48:46   
  
Foreground:  44822 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 10 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254181	1.90434	0.0179508	0.00398673
0.0296575	1.88299	0.0116142	0.0041083
0.0336229	1.84768	0.00764408	0.00436179
0.0377258	1.78645	0.00641054	0.0044452
0.0418017	1.72618	0.00573978	0.00450735
0.0457864	1.65575	0.00567252	0.00457914
0.0497752	1.57862	0.00496381	0.00465124
0.0537651	1.49779	0.00481852	0.00472843
0.0578495	1.43732	0.00465817	0.00485573
0.061859	1.3817	0.00458713	0.0049556
0.0658198	1.33044	0.00449518	0.00505977
0.0698321	1.28658	0.00414986	0.00515373
0.0738814	1.25268	0.00416664	0.00525709
0.0779364	1.23479	0.00392932	0.0053616
0.0819551	1.2214	0.00395731	0.00547224
0.085949	1.22242	0.00385887	0.00558092
0.0900103	1.22347	0.00372188	0.00569308
0.0939844	1.2393	0.00389397	0.00580945
0.097938	1.25266	0.00369903	0.0059237
0.101911	1.27397	0.00381255	0.00604186
0.106023	1.30868	0.00362591	0.00616704
0.110122	1.33915	0.00379301	0.00629881
0.114131	1.3746	0.00377477	0.00641911
0.118105	1.41237	0.00381542	0.00654841
0.122104	1.4521	0.00382236	0.006678
0.126146	1.48989	0.00379709	0.00681062
0.130241	1.52996	0.00380966	0.00695384
0.134357	1.54057	0.00377478	0.00709075
0.138358	1.54681	0.00384391	0.00722435
0.142372	1.53599	0.0037038	0.00736472
0.146387	1.5207	0.00367382	0.00749868
0.150454	1.48947	0.00354232	0.00765121
0.154509	1.44271	0.00346065	0.00779173
0.158496	1.38157	0.00338491	0.0079332
0.162497	1.3151	0.0031545	0.00807276
0.16652	1.25581	0.00310353	0.00822294
0.170554	1.19195	0.00290276	0.00837369
