GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:35:30     End: 18-Oct-11   06:35:40   
  
Foreground:  44789 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 37 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254241	1.8849	0.0350905	0.00398767
0.0296645	1.84284	0.0225991	0.00410927
0.0336309	1.8104	0.0149259	0.00436281
0.0377347	1.73748	0.0125282	0.00444624
0.0418115	1.69487	0.0113379	0.00450841
0.0457972	1.61884	0.011246	0.00458022
0.049787	1.56242	0.00997271	0.00465234
0.0537778	1.47265	0.00971868	0.00472955
0.0578631	1.41361	0.00945076	0.00485688
0.0618735	1.35921	0.00935636	0.00495677
0.0658353	1.31596	0.00924071	0.00506096
0.0698486	1.26988	0.00855732	0.00515494
0.0738988	1.22904	0.00859525	0.00525833
0.0779548	1.2084	0.00811092	0.00536287
0.0819744	1.19611	0.00817835	0.00547353
0.0859692	1.19324	0.00796064	0.00558223
0.0900315	1.20994	0.00772888	0.00569442
0.0940066	1.20881	0.00801648	0.00581082
0.097961	1.22081	0.00760478	0.00592509
0.101935	1.25532	0.00786161	0.00604328
0.106048	1.27814	0.00741546	0.00616849
0.110148	1.30287	0.00771933	0.0063003
0.114158	1.3346	0.0076508	0.00642063
0.118133	1.38016	0.00772794	0.00654995
0.122133	1.41261	0.00769676	0.00667958
0.126175	1.47865	0.007702	0.00681222
0.130272	1.49231	0.00762528	0.00695548
0.134388	1.50556	0.00755846	0.00709243
0.13839	1.53153	0.00774673	0.00722605
0.142405	1.52526	0.00748064	0.00736645
0.146422	1.51294	0.00744124	0.00750045
0.15049	1.48217	0.00719911	0.00765301
0.154546	1.43049	0.00704966	0.00779356
0.158533	1.38157	0.00696826	0.00793506
0.162535	1.32053	0.00654868	0.00807466
0.166559	1.26237	0.00648699	0.00822488
0.170594	1.19354	0.00609274	0.00837566
