GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:29:33     End: 18-Oct-11   06:29:43   
  
Foreground:  44754 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 2 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254331	1.79311	0.034203	0.00398908
0.029675	1.78339	0.0222371	0.00411072
0.0336427	1.73527	0.0146071	0.00436436
0.037748	1.67904	0.0123187	0.00444781
0.0418263	1.62127	0.0110877	0.00451001
0.0458134	1.56135	0.0110494	0.00458183
0.0498045	1.47483	0.00968797	0.00465398
0.0537968	1.44022	0.0096177	0.00473122
0.0578836	1.349	0.00923409	0.00485859
0.0618954	1.30468	0.00917039	0.00495852
0.0658586	1.26756	0.00907652	0.00506275
0.0698732	1.21973	0.00839238	0.00515676
0.0739249	1.19457	0.008483	0.00526019
0.0779823	1.15569	0.00793583	0.00536476
0.0820033	1.1563	0.0080464	0.00547547
0.0859996	1.14899	0.00781818	0.00558421
0.0900633	1.15937	0.00756982	0.00569643
0.0940398	1.15715	0.00784816	0.00581288
0.0979956	1.16657	0.00743852	0.00592719
0.101971	1.1909	0.00766092	0.00604542
0.106085	1.21143	0.0072229	0.00617067
0.110187	1.25907	0.00759518	0.00630252
0.114198	1.2674	0.00745918	0.00642289
0.118175	1.31481	0.00754661	0.00655227
0.122176	1.34841	0.00752172	0.00668194
0.12622	1.39906	0.00749014	0.00681463
0.130318	1.42437	0.00744906	0.00695794
0.134436	1.43035	0.00736753	0.00709493
0.138439	1.46321	0.00757093	0.00722861
0.142455	1.48763	0.00739382	0.00736906
0.146473	1.46704	0.00733158	0.0075031
0.150543	1.44264	0.00710674	0.00765572
0.1546	1.42256	0.00703802	0.00779632
0.158589	1.374	0.00695859	0.00793787
0.162592	1.3003	0.00650587	0.00807751
0.166618	1.26795	0.00651148	0.00822778
0.170654	1.20589	0.00613481	0.00837862
