GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:34:28     End: 18-Oct-11   06:34:38   
  
Foreground:  44783 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 31 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.8208	0.0344358	0.00398814
0.029668	1.85389	0.0226595	0.00410976
0.0336348	1.78925	0.0148293	0.00436333
0.0377391	1.74735	0.0125653	0.00444677
0.0418165	1.69017	0.0113192	0.00450894
0.0458026	1.60763	0.0112035	0.00458076
0.0497928	1.54162	0.00990153	0.00465288
0.0537841	1.48609	0.00976438	0.0047301
0.0578699	1.41823	0.0094672	0.00485745
0.0618808	1.34915	0.00931843	0.00495735
0.0658431	1.2963	0.00916615	0.00506156
0.0698568	1.25896	0.00851812	0.00515555
0.0739075	1.23147	0.00860343	0.00525895
0.0779639	1.20111	0.00808302	0.0053635
0.081984	1.19287	0.00816415	0.00547418
0.0859793	1.19602	0.00796908	0.00558289
0.0900421	1.19884	0.00769077	0.00569509
0.0940176	1.22087	0.00805625	0.00581151
0.0979726	1.21491	0.00758548	0.00592579
0.101947	1.22573	0.00776391	0.00604399
0.10606	1.26646	0.00737987	0.00616922
0.110161	1.3113	0.00774466	0.00630104
0.114171	1.33963	0.00766638	0.00642138
0.118147	1.38654	0.00774685	0.00655072
0.122148	1.41394	0.00769961	0.00668036
0.12619	1.45863	0.00764568	0.00681303
0.130287	1.4752	0.00757596	0.0069563
0.134404	1.50351	0.00755298	0.00709326
0.138407	1.51832	0.0077096	0.00722691
0.142422	1.51511	0.00745469	0.00736732
0.146439	1.51292	0.0074395	0.00750133
0.150508	1.4809	0.00719411	0.00765391
0.154564	1.43852	0.00706924	0.00779448
0.158552	1.37052	0.0069392	0.007936
0.162554	1.33067	0.00657453	0.00807561
0.166579	1.26425	0.00649134	0.00822584
0.170614	1.20219	0.00611543	0.00837665
