GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:29:53     End: 18-Oct-11   06:30:03   
  
Foreground:  44756 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 4 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254331	1.85157	0.0347571	0.00398908
0.029675	1.81936	0.0224488	0.00411072
0.0336427	1.76737	0.0147365	0.00436436
0.037748	1.72262	0.012477	0.00444781
0.0418263	1.6496	0.0111795	0.00451001
0.0458134	1.59404	0.0111621	0.00458183
0.0498045	1.52514	0.00985271	0.00465398
0.0537968	1.43255	0.00958119	0.00473122
0.0578836	1.38653	0.00935947	0.00485859
0.0618954	1.32366	0.00923186	0.00495852
0.0658586	1.27583	0.00909632	0.00506275
0.0698732	1.23092	0.00842395	0.00515676
0.0739249	1.21382	0.00854431	0.00526019
0.0779823	1.18332	0.0080266	0.00536476
0.0820033	1.17193	0.00809503	0.00547547
0.0859996	1.18396	0.00793223	0.00558421
0.0900633	1.1745	0.00761345	0.00569643
0.0940398	1.19165	0.00795912	0.00581288
0.0979956	1.17938	0.0074724	0.00592719
0.101971	1.21031	0.00771719	0.00604542
0.106085	1.23402	0.00728426	0.00617067
0.110187	1.25664	0.00757886	0.00630252
0.114198	1.29585	0.00753978	0.00642289
0.118175	1.32225	0.00755833	0.00655227
0.122176	1.36443	0.00756083	0.00668194
0.12622	1.39979	0.00748539	0.00681463
0.130318	1.42455	0.0074421	0.00695794
0.134436	1.47124	0.0074711	0.00709493
0.138439	1.50145	0.00766799	0.00722861
0.142455	1.49354	0.0074021	0.00736906
0.146473	1.47945	0.00735658	0.0075031
0.150543	1.46433	0.0071561	0.00765572
0.1546	1.43902	0.00707429	0.00779632
0.158589	1.38116	0.00697112	0.00793787
0.162592	1.3297	0.00657559	0.00807751
0.166618	1.26255	0.00649096	0.00822778
0.170654	1.20323	0.00612162	0.00837862
