GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:38:33     End: 18-Oct-11   06:38:43   
  
Foreground:  44807 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 55 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254181	1.8361	0.0345997	0.00398673
0.0296575	1.81084	0.022388	0.0041083
0.0336229	1.83429	0.0150335	0.00436179
0.0377258	1.78012	0.0126965	0.0044452
0.0418017	1.69769	0.0113487	0.00450735
0.0457864	1.64965	0.0113618	0.00457914
0.0497752	1.57984	0.0100363	0.00465124
0.0537651	1.49778	0.00980784	0.00472843
0.0578495	1.4185	0.00947009	0.00485573
0.061859	1.36986	0.00939603	0.0049556
0.0658198	1.30757	0.00921051	0.00505977
0.0698321	1.27946	0.00859281	0.00515373
0.0738814	1.23006	0.00860088	0.00525709
0.0779364	1.23035	0.00818797	0.0053616
0.0819551	1.21656	0.00825045	0.00547224
0.085949	1.19571	0.00797135	0.00558092
0.0900103	1.21103	0.00773291	0.00569308
0.0939844	1.21904	0.00805078	0.00580945
0.097938	1.23537	0.00765316	0.0059237
0.101911	1.26088	0.00788136	0.00604186
0.106023	1.27959	0.00742121	0.00616704
0.110122	1.30638	0.00773185	0.00629881
0.114131	1.34447	0.0076838	0.00641911
0.118105	1.3978	0.00778252	0.00654841
0.122104	1.43421	0.00775946	0.006678
0.126146	1.47484	0.00769306	0.00681062
0.130241	1.50174	0.00764993	0.00695384
0.134357	1.52965	0.00762552	0.00709075
0.138358	1.5334	0.00775203	0.00722435
0.142372	1.52414	0.00747934	0.00736472
0.146387	1.50801	0.00742861	0.00749868
0.150454	1.4755	0.00718306	0.00765121
0.154509	1.43259	0.00705486	0.00779173
0.158496	1.37234	0.00694462	0.0079332
0.162497	1.31352	0.00653255	0.00807276
0.16652	1.26333	0.0064905	0.00822294
0.170554	1.19171	0.00608877	0.00837369
