GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:30:24     End: 18-Oct-11   06:30:34   
  
Foreground:  44759 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 7 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254431	1.87172	0.0349414	0.00399064
0.0296866	1.84961	0.0226379	0.00411234
0.033656	1.74747	0.0146365	0.00436607
0.0377628	1.71609	0.0124408	0.00444956
0.0418427	1.65923	0.011207	0.00451178
0.0458314	1.59375	0.0111494	0.00458363
0.0498241	1.53051	0.00986266	0.00465581
0.0538179	1.45844	0.00966448	0.00473307
0.0579063	1.39332	0.00937572	0.0048605
0.0619197	1.34586	0.00930384	0.00496047
0.0658844	1.28727	0.00913055	0.00506474
0.0699007	1.24455	0.00846554	0.00515879
0.0739539	1.20167	0.00849298	0.00526225
0.0780129	1.2088	0.00810854	0.00536687
0.0820355	1.18072	0.00812024	0.00547762
0.0860333	1.1839	0.00792671	0.0055864
0.0900987	1.17804	0.00761961	0.00569867
0.0940767	1.19035	0.00794895	0.00581516
0.0980341	1.21456	0.00758167	0.00592951
0.102011	1.22284	0.007753	0.00604779
0.106127	1.24965	0.00732614	0.00617309
0.11023	1.27538	0.00763138	0.00630499
0.114243	1.31165	0.00758061	0.00642542
0.118221	1.33841	0.00760204	0.00655484
0.122224	1.38246	0.00760633	0.00668456
0.12627	1.41756	0.00752987	0.00681731
0.130369	1.44601	0.00749455	0.00696067
0.134489	1.47171	0.00746587	0.00709772
0.138493	1.49067	0.00763334	0.00723144
0.142511	1.49222	0.00739243	0.00737195
0.146531	1.49266	0.00738568	0.00750604
0.150602	1.47899	0.00718803	0.00765872
0.154661	1.42572	0.00703409	0.00779938
0.158652	1.39122	0.00699211	0.00794098
0.162656	1.32828	0.00656611	0.00808068
0.166684	1.2714	0.00650954	0.00823101
0.170721	1.213	0.00614187	0.00838191
