GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:30:03     End: 18-Oct-11   06:30:13   
  
Foreground:  44757 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 5 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254431	1.83233	0.0345127	0.00399064
0.0296866	1.79935	0.0222836	0.00411234
0.033656	1.77965	0.0147688	0.00436607
0.0377628	1.70529	0.0123893	0.00444956
0.0418427	1.6303	0.0110911	0.00451178
0.0458314	1.58055	0.0110899	0.00458363
0.0498241	1.50209	0.00975674	0.00465581
0.0538179	1.43989	0.00959242	0.00473307
0.0579063	1.37154	0.00929134	0.0048605
0.0619197	1.3273	0.00922963	0.00496047
0.0658844	1.28255	0.00910694	0.00506474
0.0699007	1.23874	0.00843784	0.00515879
0.0739539	1.2073	0.00850744	0.00526225
0.0780129	1.17858	0.00799523	0.00536687
0.0820355	1.18011	0.00811041	0.00547762
0.0860333	1.17427	0.00788481	0.0055864
0.0900987	1.18728	0.00764291	0.00569867
0.0940767	1.1746	0.00788757	0.00581516
0.0980341	1.18859	0.00749045	0.00592951
0.102011	1.20494	0.00768685	0.00604779
0.106127	1.23548	0.00727667	0.00617309
0.11023	1.25906	0.00757451	0.00630499
0.114243	1.29072	0.00751032	0.00642542
0.118221	1.33071	0.00757268	0.00655484
0.122224	1.3602	0.00753568	0.00668456
0.12627	1.40565	0.00748978	0.00681731
0.130369	1.44396	0.00748312	0.00696067
0.134489	1.47563	0.00747032	0.00709772
0.138493	1.48946	0.00762302	0.00723144
0.142511	1.48537	0.00736892	0.00737195
0.146531	1.47863	0.00734141	0.00750604
0.150602	1.46788	0.00715379	0.00765872
0.154661	1.43509	0.0070531	0.00779938
0.158652	1.37936	0.00695481	0.00794098
0.162656	1.32406	0.00655093	0.00808068
0.166684	1.27155	0.00650383	0.00823101
0.170721	1.21476	0.00614312	0.00838191
