GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:32:57     End: 18-Oct-11   06:33:07   
  
Foreground:  44774 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 22 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254301	1.83321	0.0345872	0.00398861
0.0296715	1.84045	0.0225944	0.00411024
0.0336388	1.77013	0.0147515	0.00436384
0.0377436	1.75118	0.0125885	0.00444729
0.0418214	1.6792	0.0112862	0.00450948
0.045808	1.62162	0.0112613	0.00458129
0.0497987	1.52766	0.00985965	0.00465343
0.0537905	1.47346	0.00972627	0.00473066
0.0578768	1.40245	0.00941592	0.00485802
0.0618881	1.35759	0.00935405	0.00495794
0.0658508	1.31484	0.0092403	0.00506216
0.069865	1.24929	0.00849025	0.00515615
0.0739162	1.24223	0.00864654	0.00525957
0.0779731	1.19666	0.00807308	0.00536413
0.0819937	1.19473	0.00817543	0.00547482
0.0859895	1.20457	0.00800506	0.00558355
0.0900527	1.19449	0.00768049	0.00569576
0.0940287	1.21494	0.00804119	0.00581219
0.0979841	1.22322	0.00761486	0.00592649
0.101959	1.2482	0.00784165	0.00604471
0.106073	1.26563	0.00738218	0.00616995
0.110174	1.3071	0.00773697	0.00630178
0.114185	1.33499	0.00765818	0.00642214
0.118161	1.36187	0.00767822	0.00655149
0.122162	1.41001	0.00769312	0.00668115
0.126205	1.45358	0.00763565	0.00681383
0.130302	1.48817	0.0076164	0.00695712
0.13442	1.49182	0.00752652	0.0070941
0.138423	1.50967	0.00768897	0.00722776
0.142439	1.51267	0.00745286	0.00736819
0.146456	1.50849	0.0074326	0.00750221
0.150525	1.47184	0.00717464	0.00765482
0.154582	1.4285	0.00704745	0.0077954
0.158571	1.38044	0.00696988	0.00793693
0.162573	1.3338	0.00658737	0.00807656
0.166599	1.27141	0.00651422	0.00822681
0.170634	1.21371	0.00614902	0.00837763
