GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:46:46     End: 18-Oct-11   06:47:46   
  
Foreground:  44821 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 9 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254181	1.91276	0.017948	0.00398673
0.0296575	1.87262	0.0115314	0.0041083
0.0336229	1.83525	0.00758476	0.00436179
0.0377258	1.78879	0.00639684	0.0044452
0.0418017	1.72869	0.00572651	0.00450735
0.0457864	1.66295	0.00566978	0.00457914
0.0497752	1.58513	0.00496085	0.00465124
0.0537651	1.5047	0.00481677	0.00472843
0.0578495	1.4362	0.00463908	0.00485573
0.061859	1.37679	0.00456029	0.0049556
0.0658198	1.3261	0.00446985	0.00505977
0.0698321	1.28148	0.00412369	0.00515373
0.0738814	1.2514	0.0041488	0.00525709
0.0779364	1.23669	0.00391892	0.0053616
0.0819551	1.2223	0.00394362	0.00547224
0.085949	1.22357	0.00384683	0.00558092
0.0900103	1.22255	0.0037065	0.00569308
0.0939844	1.23977	0.00388139	0.00580945
0.097938	1.25175	0.00368389	0.0059237
0.101911	1.27572	0.00380216	0.00604186
0.106023	1.30303	0.00360235	0.00616704
0.110122	1.33729	0.00377621	0.00629881
0.114131	1.36967	0.00375205	0.00641911
0.118105	1.41827	0.0038128	0.00654841
0.122104	1.45286	0.00381072	0.006678
0.126146	1.48792	0.00378129	0.00681062
0.130241	1.51959	0.00377925	0.00695384
0.134357	1.5419	0.0037643	0.00709075
0.138358	1.54688	0.0038311	0.00722435
0.142372	1.53884	0.00369586	0.00736472
0.146387	1.51909	0.00365861	0.00749868
0.150454	1.49094	0.00353265	0.00765121
0.154509	1.44241	0.0034483	0.00779173
0.158496	1.38136	0.00337271	0.0079332
0.162497	1.31311	0.00314001	0.00807276
0.16652	1.25446	0.00309028	0.00822294
0.170554	1.19355	0.00289454	0.00837369
