GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:36:51     End: 18-Oct-11   06:37:01   
  
Foreground:  44797 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 45 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254431	1.8761	0.0350121	0.00399064
0.0296866	1.87137	0.0227883	0.00411234
0.033656	1.85278	0.0151145	0.00436607
0.0377628	1.75032	0.0125778	0.00444956
0.0418427	1.69945	0.0113553	0.00451178
0.0458314	1.63078	0.0112915	0.00458363
0.0498241	1.55834	0.00996051	0.00465581
0.0538179	1.47969	0.00974413	0.00473307
0.0579063	1.41293	0.00944931	0.0048605
0.0619197	1.36268	0.00936826	0.00496047
0.0658844	1.30673	0.00920837	0.00506474
0.0699007	1.26137	0.00852876	0.00515879
0.0739539	1.23758	0.0086289	0.00526225
0.0780129	1.21738	0.00814225	0.00536687
0.0820355	1.22138	0.00826637	0.00547762
0.0860333	1.20658	0.00800667	0.0055864
0.0900987	1.2152	0.00774619	0.00569867
0.0940767	1.2258	0.00807366	0.00581516
0.0980341	1.23909	0.0076638	0.00592951
0.102011	1.26029	0.00787932	0.00604779
0.106127	1.2825	0.00742842	0.00617309
0.11023	1.3178	0.00776667	0.00630499
0.114243	1.35529	0.00771612	0.00642542
0.118221	1.39351	0.00777034	0.00655484
0.122224	1.42714	0.00773981	0.00668456
0.12627	1.46721	0.00767187	0.00681731
0.130369	1.49104	0.00762	0.00696067
0.134489	1.52096	0.00760102	0.00709772
0.138493	1.5215	0.00772023	0.00723144
0.142511	1.51792	0.00746347	0.00737195
0.146531	1.51867	0.0074571	0.00750604
0.150602	1.48002	0.00719349	0.00765872
0.154661	1.4405	0.00707522	0.00779938
0.158652	1.38261	0.0069725	0.00794098
0.162656	1.32008	0.00654816	0.00808068
0.166684	1.25988	0.00648013	0.00823101
0.170721	1.20977	0.00613721	0.00838191
