GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:42:45     End: 18-Oct-11   06:43:45   
  
Foreground:  44817 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 5 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254411	1.89033	0.0178073	0.00399033
0.0296843	1.86684	0.0115041	0.00411202
0.0336533	1.8305	0.00757083	0.00436573
0.0377599	1.77945	0.00637371	0.00444921
0.0418395	1.71001	0.0056837	0.00451142
0.0458278	1.63968	0.00561643	0.00458327
0.0498202	1.57761	0.00494469	0.00465544
0.0538137	1.4939	0.0047931	0.0047327
0.0579017	1.42125	0.00460722	0.00486012
0.0619148	1.37078	0.00454694	0.00496008
0.0658792	1.32016	0.00445683	0.00506434
0.0698952	1.27607	0.00411222	0.00515838
0.0739481	1.25526	0.00415708	0.00526184
0.0780068	1.23064	0.00390661	0.00536645
0.0820291	1.21195	0.00392258	0.00547719
0.0860266	1.21359	0.00382633	0.00558596
0.0900916	1.21876	0.00369887	0.00569822
0.0940693	1.23011	0.00386132	0.0058147
0.0980264	1.25371	0.0036877	0.00592905
0.102003	1.2642	0.00377959	0.00604732
0.106119	1.2967	0.00359088	0.00617261
0.110222	1.33362	0.00376867	0.0063045
0.114234	1.36327	0.00374054	0.00642491
0.118212	1.41025	0.00379818	0.00655432
0.122215	1.442	0.00379153	0.00668403
0.12626	1.48307	0.00377219	0.00681677
0.130359	1.51865	0.00377769	0.00696012
0.134478	1.53103	0.00374587	0.00709716
0.138483	1.54185	0.00382273	0.00723088
0.1425	1.53647	0.00369202	0.00737137
0.146519	1.51907	0.00365868	0.00750545
0.15059	1.48751	0.00352679	0.00765812
0.154649	1.4357	0.00343761	0.00779877
0.158639	1.37664	0.0033647	0.00794036
0.162644	1.31649	0.0031452	0.00808005
0.166671	1.25789	0.00309517	0.00823037
0.170708	1.19458	0.00289584	0.00838125
