GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:38:23     End: 18-Oct-11   06:38:33   
  
Foreground:  44806 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 54 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.89597	0.0352416	0.00398814
0.029668	1.84763	0.0226495	0.00410976
0.0336348	1.79946	0.0148851	0.00436333
0.0377391	1.76129	0.0126312	0.00444677
0.0418165	1.70364	0.0113775	0.00450894
0.0458026	1.64462	0.0113511	0.00458076
0.0497928	1.56638	0.00999609	0.00465288
0.0537841	1.49192	0.00979246	0.0047301
0.0578699	1.43441	0.00953111	0.00485745
0.0618808	1.37861	0.00943231	0.00495735
0.0658431	1.32968	0.00929991	0.00506156
0.0698568	1.27023	0.00856592	0.00515555
0.0739075	1.24348	0.00865525	0.00525895
0.0779639	1.22565	0.00817675	0.0053635
0.081984	1.20368	0.00821004	0.00547418
0.0859793	1.2011	0.0079933	0.00558289
0.0900421	1.20583	0.00772181	0.00569509
0.0940176	1.23297	0.00810528	0.00581151
0.0979726	1.21808	0.00760125	0.00592579
0.101947	1.25437	0.0078652	0.00604399
0.10606	1.2787	0.00742276	0.00616922
0.110161	1.31772	0.00777131	0.00630104
0.114171	1.36601	0.00775377	0.00642138
0.118147	1.394	0.0077771	0.00655072
0.122148	1.43262	0.00776005	0.00668036
0.12619	1.4755	0.00770012	0.00681303
0.130287	1.51254	0.00768468	0.0069563
0.134404	1.52887	0.00762743	0.00709326
0.138407	1.54374	0.00778459	0.00722691
0.142422	1.52921	0.00749869	0.00736732
0.146439	1.52225	0.00747136	0.00750133
0.150508	1.49549	0.00723935	0.00765391
0.154564	1.43436	0.00706391	0.00779448
0.158552	1.36957	0.00694346	0.007936
0.162554	1.32678	0.00657034	0.00807561
0.166579	1.25372	0.00646913	0.00822584
0.170614	1.19457	0.00610156	0.00837665
