GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:37:52     End: 18-Oct-11   06:38:02   
  
Foreground:  44803 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 51 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254321	1.8509	0.0347596	0.00398892
0.0296738	1.85693	0.0226929	0.00411056
0.0336414	1.8159	0.0149535	0.00436419
0.0377465	1.77984	0.0126945	0.00444764
0.0418247	1.70521	0.0113782	0.00450983
0.0458116	1.63177	0.0112974	0.00458165
0.0498026	1.57041	0.0100041	0.0046538
0.0537947	1.49533	0.00980004	0.00473103
0.0578813	1.40013	0.00940377	0.0048584
0.061893	1.36873	0.00939367	0.00495833
0.065856	1.31711	0.00924798	0.00506255
0.0698705	1.25246	0.00849819	0.00515656
0.073922	1.22431	0.00858211	0.00525998
0.0779792	1.21598	0.00813693	0.00536455
0.0820001	1.1939	0.00817231	0.00547525
0.0859962	1.1927	0.00796078	0.00558399
0.0900598	1.2061	0.00771827	0.00569621
0.0940361	1.21628	0.00804447	0.00581265
0.0979918	1.2332	0.00764649	0.00592695
0.101967	1.24576	0.00783343	0.00604518
0.106081	1.28932	0.00745198	0.00617043
0.110183	1.32225	0.00778202	0.00630227
0.114194	1.34882	0.00769742	0.00642264
0.11817	1.39786	0.00778279	0.00655201
0.122172	1.43511	0.00776403	0.00668167
0.126215	1.47435	0.00769139	0.00681436
0.130313	1.50728	0.00766624	0.00695767
0.13443	1.522	0.00760439	0.00709465
0.138434	1.52775	0.00773767	0.00722832
0.14245	1.52994	0.00749551	0.00736877
0.146468	1.49965	0.00740699	0.0075028
0.150537	1.48241	0.00720129	0.00765542
0.154594	1.43802	0.00707022	0.00779601
0.158583	1.38011	0.00696653	0.00793756
0.162586	1.32436	0.00656136	0.00807719
0.166612	1.25956	0.00648104	0.00822746
0.170648	1.19053	0.00608678	0.00837829
