GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:31:04     End: 18-Oct-11   06:31:15   
  
Foreground:  44763 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 11 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.76008	0.0338119	0.00398814
0.029668	1.80093	0.0223148	0.00410976
0.0336348	1.75942	0.0146967	0.00436333
0.0377391	1.69389	0.0123583	0.00444677
0.0418165	1.65468	0.0111931	0.00450894
0.0458026	1.61784	0.0112447	0.00458076
0.0497928	1.51433	0.00980904	0.00465288
0.0537841	1.46347	0.00968491	0.0047301
0.0578699	1.41071	0.00944033	0.00485745
0.0618808	1.33031	0.00925219	0.00495735
0.0658431	1.28539	0.00912762	0.00506156
0.0698568	1.25084	0.00849057	0.00515555
0.0739075	1.20748	0.00851784	0.00525895
0.0779639	1.20369	0.00809478	0.0053635
0.081984	1.18815	0.00814748	0.00547418
0.0859793	1.17844	0.0079093	0.00558289
0.0900421	1.17991	0.007628	0.00569509
0.0940176	1.20059	0.00798785	0.00581151
0.0979726	1.19808	0.00753015	0.00592579
0.101947	1.2166	0.00773526	0.00604399
0.10606	1.24997	0.00733001	0.00616922
0.110161	1.2814	0.00765293	0.00630104
0.114171	1.29769	0.00754045	0.00642138
0.118147	1.34668	0.00762834	0.00655072
0.122148	1.38804	0.00762782	0.00668036
0.12619	1.42028	0.00754002	0.00681303
0.130287	1.46086	0.0075388	0.0069563
0.134404	1.47654	0.00748155	0.00709326
0.138407	1.49842	0.00765629	0.00722691
0.142422	1.50232	0.00742119	0.00736732
0.146439	1.49595	0.00739678	0.00750133
0.150508	1.46202	0.00714721	0.00765391
0.154564	1.43514	0.00706177	0.00779448
0.158552	1.3673	0.00693176	0.007936
0.162554	1.32267	0.0065553	0.00807561
0.166579	1.27507	0.00652143	0.00822584
0.170614	1.19937	0.00610908	0.00837665
