GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:44:46     End: 18-Oct-11   06:45:46   
  
Foreground:  44819 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 7 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254321	1.89553	0.017837	0.00398892
0.0296738	1.87635	0.0115491	0.00411056
0.0336414	1.84364	0.00760723	0.00436419
0.0377465	1.7841	0.00638332	0.00444764
0.0418247	1.71577	0.00569606	0.00450983
0.0458116	1.64922	0.00563745	0.00458165
0.0498026	1.57697	0.00494268	0.0046538
0.0537947	1.50198	0.00481038	0.00473103
0.0578813	1.43547	0.004637	0.0048584
0.061893	1.38418	0.00457536	0.00495833
0.065856	1.32226	0.00446064	0.00506255
0.0698705	1.28708	0.00413514	0.00515656
0.073922	1.25127	0.00414804	0.00525998
0.0779792	1.23011	0.0039048	0.00536455
0.0820001	1.21762	0.00393359	0.00547525
0.0859962	1.2244	0.00384782	0.00558399
0.0900598	1.21884	0.00369862	0.00569621
0.0940361	1.23443	0.00386981	0.00581265
0.0979918	1.24954	0.0036793	0.00592695
0.101967	1.26936	0.00378892	0.00604518
0.106081	1.30148	0.0035993	0.00617043
0.110183	1.33515	0.00377179	0.00630227
0.114194	1.37198	0.00375594	0.00642264
0.11817	1.40919	0.00379575	0.00655201
0.122172	1.45018	0.00380544	0.00668167
0.126215	1.48385	0.00377351	0.00681436
0.130313	1.51995	0.00377902	0.00695767
0.13443	1.53583	0.00375373	0.00709465
0.138434	1.5429	0.00382435	0.00722832
0.14245	1.53702	0.00369238	0.00736877
0.146468	1.52761	0.00367212	0.0075028
0.150537	1.48785	0.00352743	0.00765542
0.154594	1.43815	0.00344111	0.00779601
0.158583	1.38271	0.00337432	0.00793756
0.162586	1.31435	0.00314149	0.00807719
0.166612	1.2535	0.00308826	0.00822746
0.170648	1.19043	0.002889	0.00837829
