GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:33:48     End: 18-Oct-11   06:33:58   
  
Foreground:  44779 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 27 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254381	1.88541	0.0350698	0.00398986
0.0296808	1.84354	0.022602	0.00411153
0.0336494	1.78505	0.0148083	0.00436521
0.0377554	1.76141	0.0126166	0.00444869
0.0418345	1.69637	0.0113394	0.00451089
0.0458224	1.62188	0.0112545	0.00458273
0.0498143	1.54947	0.00992649	0.00465489
0.0538074	1.48359	0.00975269	0.00473215
0.0578949	1.41889	0.00946598	0.00485955
0.0619075	1.3677	0.00938155	0.00495949
0.0658715	1.30855	0.00920961	0.00506375
0.069887	1.25522	0.00850214	0.00515777
0.0739394	1.24755	0.00866132	0.00526122
0.0779976	1.20693	0.00810107	0.00536581
0.0820194	1.18889	0.00814908	0.00547654
0.0860165	1.20187	0.00798694	0.0055853
0.090081	1.19291	0.00766887	0.00569755
0.0940582	1.20281	0.00799237	0.00581402
0.0980149	1.22499	0.00761645	0.00592835
0.101991	1.2474	0.00783342	0.0060466
0.106106	1.27539	0.0074049	0.00617188
0.110209	1.30005	0.00770785	0.00630376
0.114221	1.33981	0.00766548	0.00642415
0.118198	1.38269	0.00773311	0.00655355
0.1222	1.40235	0.00766453	0.00668325
0.126245	1.44688	0.00761136	0.00681597
0.130343	1.485	0.0076016	0.0069593
0.134462	1.50399	0.00755193	0.00709632
0.138466	1.52421	0.00772246	0.00723003
0.142483	1.52374	0.00747428	0.0073705
0.146502	1.51143	0.0074333	0.00750457
0.150573	1.46748	0.00715789	0.00765722
0.154631	1.45211	0.00710221	0.00779785
0.158621	1.3922	0.00699354	0.00793943
0.162624	1.3158	0.0065344	0.0080791
0.166651	1.26356	0.00648828	0.0082294
0.170688	1.21547	0.00614921	0.00838026
