GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:38:13     End: 18-Oct-11   06:38:23   
  
Foreground:  44805 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 53 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.91238	0.0353733	0.00398814
0.029668	1.89484	0.0229462	0.00410976
0.0336348	1.80381	0.0148982	0.00436333
0.0377391	1.74945	0.0125765	0.00444677
0.0418165	1.70168	0.0113619	0.00450894
0.0458026	1.65869	0.0113958	0.00458076
0.0497928	1.56127	0.00997112	0.00465288
0.0537841	1.48511	0.00976342	0.0047301
0.0578699	1.41941	0.00947231	0.00485745
0.0618808	1.38587	0.00945201	0.00495735
0.0658431	1.31984	0.00925803	0.00506156
0.0698568	1.27566	0.0085783	0.00515555
0.0739075	1.24231	0.00864729	0.00525895
0.0779639	1.22754	0.0081776	0.0053635
0.081984	1.2019	0.00819862	0.00547418
0.0859793	1.20182	0.00799267	0.00558289
0.0900421	1.21477	0.00774537	0.00569509
0.0940176	1.22644	0.0080764	0.00581151
0.0979726	1.23215	0.00764318	0.00592579
0.101947	1.24938	0.00784326	0.00604399
0.10606	1.26949	0.0073898	0.00616922
0.110161	1.31851	0.00776851	0.00630104
0.114171	1.34981	0.00770003	0.00642138
0.118147	1.38475	0.00774225	0.00655072
0.122148	1.43211	0.00775415	0.00668036
0.12619	1.46846	0.00767494	0.00681303
0.130287	1.51147	0.00767666	0.0069563
0.134404	1.51424	0.00758409	0.00709326
0.138407	1.53758	0.00776416	0.00722691
0.142422	1.51821	0.00746401	0.00736732
0.146439	1.5155	0.00744872	0.00750133
0.150508	1.48252	0.00720094	0.00765391
0.154564	1.4271	0.00704049	0.00779448
0.158552	1.39007	0.00699256	0.007936
0.162554	1.3259	0.00656438	0.00807561
0.166579	1.26332	0.00649099	0.00822584
0.170614	1.19295	0.00609251	0.00837665
