GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:39:04     End: 18-Oct-11   06:39:14   
  
Foreground:  44810 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 58 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254381	1.90847	0.0353254	0.00398986
0.0296808	1.85672	0.0226935	0.00411153
0.0336494	1.82606	0.0149918	0.00436521
0.0377554	1.75678	0.0126023	0.00444869
0.0418345	1.69197	0.0113272	0.00451089
0.0458224	1.64428	0.0113391	0.00458273
0.0498143	1.56581	0.00998341	0.00465489
0.0538074	1.47399	0.00971994	0.00473215
0.0578949	1.42215	0.0094794	0.00485955
0.0619075	1.38189	0.00943647	0.00495949
0.0658715	1.31918	0.00925101	0.00506375
0.069887	1.2803	0.00859439	0.00515777
0.0739394	1.23933	0.00863083	0.00526122
0.0779976	1.23182	0.00818945	0.00536581
0.0820194	1.22422	0.00827523	0.00547654
0.0860165	1.2135	0.00802865	0.0055853
0.090081	1.22188	0.00776608	0.00569755
0.0940582	1.21597	0.00803883	0.00581402
0.0980149	1.24199	0.00767206	0.00592835
0.101991	1.25114	0.00784643	0.0060466
0.106106	1.28091	0.00742331	0.00617188
0.110209	1.31649	0.00776167	0.00630376
0.114221	1.36124	0.00773197	0.00642415
0.118198	1.39458	0.00776934	0.00655355
0.1222	1.43762	0.00776726	0.00668325
0.126245	1.48069	0.00770625	0.00681597
0.130343	1.4969	0.00763449	0.0069593
0.134462	1.5227	0.00760381	0.00709632
0.138466	1.53705	0.00775859	0.00723003
0.142483	1.537	0.00751138	0.0073705
0.146502	1.52741	0.0074778	0.00750457
0.150573	1.50314	0.00725141	0.00765722
0.154631	1.44226	0.00707899	0.00779785
0.158621	1.38802	0.00698492	0.00793943
0.162624	1.32337	0.00655505	0.0080791
0.166651	1.27345	0.0065158	0.0082294
0.170688	1.1918	0.00608813	0.00838026
