GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:31:35     End: 18-Oct-11   06:31:45   
  
Foreground:  44766 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 14 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.86009	0.0348069	0.00398814
0.029668	1.80453	0.0223198	0.00410976
0.0336348	1.82144	0.014961	0.00436333
0.0377391	1.7385	0.0125213	0.00444677
0.0418165	1.68344	0.0112842	0.00450894
0.0458026	1.61011	0.0112031	0.00458076
0.0497928	1.53847	0.0098829	0.00465288
0.0537841	1.44427	0.00960899	0.0047301
0.0578699	1.40111	0.0093986	0.00485745
0.0618808	1.34242	0.0092853	0.00495735
0.0658431	1.30875	0.00920523	0.00506156
0.0698568	1.25581	0.00850069	0.00515555
0.0739075	1.21231	0.00852648	0.00525895
0.0779639	1.19965	0.0080715	0.0053635
0.081984	1.19708	0.00817301	0.00547418
0.0859793	1.18733	0.00793219	0.00558289
0.0900421	1.1847	0.0076366	0.00569509
0.0940176	1.18377	0.0079207	0.00581151
0.0979726	1.21356	0.0075734	0.00592579
0.101947	1.21582	0.00772487	0.00604399
0.10606	1.25502	0.00733879	0.00616922
0.110161	1.27963	0.00764058	0.00630104
0.114171	1.30612	0.00756003	0.00642138
0.118147	1.3651	0.00767749	0.00655072
0.122148	1.39256	0.00763032	0.00668036
0.12619	1.43629	0.00757753	0.00681303
0.130287	1.45579	0.00751656	0.0069563
0.134404	1.50497	0.0075507	0.00709326
0.138407	1.49998	0.00765275	0.00722691
0.142422	1.49837	0.00740421	0.00736732
0.146439	1.49551	0.00738775	0.00750133
0.150508	1.4859	0.00720194	0.00765391
0.154564	1.43649	0.00705641	0.00779448
0.158552	1.39938	0.00700906	0.007936
0.162554	1.32489	0.0065542	0.00807561
0.166579	1.2825	0.0065346	0.00822584
0.170614	1.20754	0.00612408	0.00837665
