GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:37:22     End: 18-Oct-11   06:37:32   
  
Foreground:  44800 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 48 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.86767	0.0348976	0.00398814
0.029668	1.86856	0.0227662	0.00410976
0.0336348	1.80808	0.0149108	0.00436333
0.0377391	1.75213	0.012583	0.00444677
0.0418165	1.69781	0.0113452	0.00450894
0.0458026	1.63004	0.0112853	0.00458076
0.0497928	1.56527	0.00998213	0.00465288
0.0537841	1.47501	0.00972317	0.0047301
0.0578699	1.4096	0.00943511	0.00485745
0.0618808	1.36626	0.00937997	0.00495735
0.0658431	1.32057	0.00925602	0.00506156
0.0698568	1.27584	0.0085783	0.00515555
0.0739075	1.2564	0.0086933	0.00525895
0.0779639	1.21947	0.00814646	0.0053635
0.081984	1.21348	0.00823813	0.00547418
0.0859793	1.21464	0.00803331	0.00558289
0.0900421	1.20654	0.00771586	0.00569509
0.0940176	1.22858	0.0080809	0.00581151
0.0979726	1.22771	0.00762435	0.00592579
0.101947	1.25007	0.00784165	0.00604399
0.10606	1.28335	0.00742897	0.00616922
0.110161	1.31332	0.00775248	0.00630104
0.114171	1.34227	0.00767442	0.00642138
0.118147	1.3858	0.00774265	0.00655072
0.122148	1.42219	0.00772289	0.00668036
0.12619	1.47029	0.00767704	0.00681303
0.130287	1.50445	0.00765445	0.0069563
0.134404	1.52538	0.007611	0.00709326
0.138407	1.52857	0.00773584	0.00722691
0.142422	1.52394	0.00747556	0.00736732
0.146439	1.50079	0.00740826	0.00750133
0.150508	1.4895	0.00721619	0.00765391
0.154564	1.42916	0.00704329	0.00779448
0.158552	1.3822	0.00696885	0.007936
0.162554	1.32116	0.00654961	0.00807561
0.166579	1.25618	0.00646783	0.00822584
0.170614	1.20758	0.00612932	0.00837665
