GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:33:17     End: 18-Oct-11   06:33:27   
  
Foreground:  44776 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 24 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254331	1.7865	0.0340697	0.00398908
0.029675	1.82984	0.0224985	0.00411072
0.0336427	1.81871	0.014953	0.00436436
0.037748	1.76299	0.0126224	0.00444781
0.0418263	1.68354	0.0112897	0.00451001
0.0458134	1.61894	0.0112421	0.00458183
0.0498045	1.54677	0.00991533	0.00465398
0.0537968	1.47432	0.00971821	0.00473122
0.0578836	1.40053	0.00939987	0.00485859
0.0618954	1.33382	0.00925726	0.00495852
0.0658586	1.29592	0.00916054	0.00506275
0.0698732	1.26318	0.00852983	0.00515676
0.0739249	1.23149	0.00859983	0.00526019
0.0779823	1.21983	0.00814541	0.00536476
0.0820033	1.21209	0.00822928	0.00547547
0.0859996	1.19778	0.0079711	0.00558421
0.0900633	1.21123	0.00772909	0.00569643
0.0940398	1.22311	0.00806014	0.00581288
0.0979956	1.2211	0.00760086	0.00592719
0.101971	1.23636	0.00779579	0.00604542
0.106085	1.2724	0.00739439	0.00617067
0.110187	1.30113	0.00771069	0.00630252
0.114198	1.33195	0.00764158	0.00642289
0.118175	1.36274	0.00767272	0.00655227
0.122176	1.41061	0.00768707	0.00668194
0.12622	1.4423	0.00759702	0.00681463
0.130318	1.47786	0.00758018	0.00695794
0.134436	1.49374	0.00752357	0.00709493
0.138439	1.5188	0.00770802	0.00722861
0.142455	1.514	0.00744805	0.00736906
0.146473	1.50519	0.00741714	0.0075031
0.150543	1.48041	0.00719039	0.00765572
0.1546	1.44425	0.00708044	0.00779632
0.158589	1.37248	0.00694055	0.00793787
0.162592	1.32832	0.00656575	0.00807751
0.166618	1.2562	0.00646695	0.00822778
0.170654	1.19843	0.006103	0.00837862
