GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:35:40     End: 18-Oct-11   06:35:50   
  
Foreground:  44790 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 38 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254241	1.80912	0.0343389	0.00398767
0.0296645	1.81741	0.0224377	0.00410927
0.0336309	1.80497	0.0149052	0.00436281
0.0377347	1.74407	0.0125619	0.00444624
0.0418115	1.6744	0.0112734	0.00450841
0.0457972	1.61779	0.0112497	0.00458022
0.049787	1.54977	0.00993745	0.00465234
0.0537778	1.48223	0.00975772	0.00472955
0.0578631	1.40701	0.00943256	0.00485688
0.0618735	1.36012	0.00936505	0.00495677
0.0658353	1.31001	0.0092266	0.00506096
0.0698486	1.26243	0.00853719	0.00515494
0.0738988	1.24762	0.00866954	0.00525833
0.0779548	1.22372	0.00816913	0.00536287
0.0819744	1.19585	0.00818162	0.00547353
0.0859692	1.20473	0.00800632	0.00558223
0.0900315	1.21523	0.00774964	0.00569442
0.0940066	1.23089	0.00809711	0.00581082
0.097961	1.23668	0.00766048	0.00592509
0.101935	1.23046	0.0077854	0.00604328
0.106048	1.2783	0.00742175	0.00616849
0.110148	1.29236	0.00769265	0.0063003
0.114158	1.34721	0.0076967	0.00642063
0.118133	1.39262	0.00777102	0.00654995
0.122133	1.44199	0.00778684	0.00667958
0.126175	1.47555	0.00769949	0.00681222
0.130272	1.49289	0.00762896	0.00695548
0.134388	1.4944	0.00753537	0.00709243
0.13839	1.51811	0.00771476	0.00722605
0.142405	1.51912	0.00747058	0.00736645
0.146422	1.5094	0.00743628	0.00750045
0.15049	1.48401	0.00720743	0.00765301
0.154546	1.44227	0.00708467	0.00779356
0.158533	1.37807	0.00696302	0.00793506
0.162535	1.33291	0.00658627	0.00807466
0.166559	1.26336	0.00649438	0.00822488
0.170594	1.19709	0.00610678	0.00837566
