GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:40:45     End: 18-Oct-11   06:41:45   
  
Foreground:  44815 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 3 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254241	1.89192	0.0178097	0.00398767
0.0296645	1.87052	0.0115216	0.00410927
0.0336309	1.83803	0.0075907	0.00436281
0.0377347	1.77498	0.00636078	0.00444624
0.0418115	1.71053	0.00568381	0.00450841
0.0457972	1.64465	0.00562674	0.00458022
0.049787	1.56747	0.00492219	0.00465234
0.0537778	1.49379	0.00479252	0.00472955
0.0578631	1.42578	0.00461596	0.00485688
0.0618735	1.36437	0.00453127	0.00495677
0.0658353	1.31647	0.00444766	0.00506096
0.0698486	1.27603	0.00411104	0.00515494
0.0738988	1.24134	0.00412572	0.00525833
0.0779548	1.2293	0.00390274	0.00536287
0.0819744	1.21461	0.00392668	0.00547353
0.0859692	1.21179	0.00382195	0.00558223
0.0900315	1.21401	0.00368915	0.00569442
0.0940066	1.22785	0.00385594	0.00581082
0.097961	1.2428	0.00366582	0.00592509
0.101935	1.26542	0.00378038	0.00604328
0.106048	1.29395	0.00358506	0.00616849
0.110148	1.32509	0.00375259	0.0063003
0.114158	1.35165	0.00371852	0.00642063
0.118133	1.40034	0.00377992	0.00654995
0.122133	1.44235	0.00379082	0.00667958
0.126175	1.47095	0.00375111	0.00681222
0.130272	1.50759	0.00375769	0.00695548
0.134388	1.52636	0.00373762	0.00709243
0.13839	1.53707	0.00381394	0.00722605
0.142405	1.52892	0.00367873	0.00736645
0.146422	1.51642	0.0036538	0.00750045
0.15049	1.48722	0.0035259	0.00765301
0.154546	1.43603	0.00343698	0.00779356
0.158533	1.38307	0.00337465	0.00793506
0.162535	1.31643	0.00314418	0.00807466
0.166559	1.2544	0.0030893	0.00822488
0.170594	1.19806	0.0029005	0.00837566
