GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:41:45     End: 18-Oct-11   06:42:45   
  
Foreground:  44816 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 4 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254271	1.86615	0.0176387	0.00398814
0.029668	1.84865	0.0114253	0.00410976
0.0336348	1.82945	0.00756649	0.00436333
0.0377391	1.78483	0.00638521	0.00444677
0.0418165	1.72093	0.00570766	0.00450894
0.0458026	1.63938	0.00561454	0.00458076
0.0497928	1.57232	0.00493233	0.00465288
0.0537841	1.49567	0.00479622	0.0047301
0.0578699	1.42574	0.00461548	0.00485745
0.0618808	1.37721	0.00455978	0.00495735
0.0658431	1.32286	0.00446148	0.00506156
0.0698568	1.27975	0.00411959	0.00515555
0.0739075	1.2483	0.00414113	0.00525895
0.0779639	1.22773	0.00389965	0.0053635
0.081984	1.22025	0.00393878	0.00547418
0.0859793	1.21789	0.00383416	0.00558289
0.0900421	1.22117	0.00370279	0.00569509
0.0940176	1.23143	0.00386309	0.00581151
0.0979726	1.24051	0.00366187	0.00592579
0.101947	1.26737	0.00378472	0.00604399
0.10606	1.29638	0.00359003	0.00616922
0.110161	1.32826	0.00375819	0.00630104
0.114171	1.35949	0.00373258	0.00642138
0.118147	1.40745	0.00379299	0.00655072
0.122148	1.44452	0.00379512	0.00668036
0.12619	1.48065	0.00376739	0.00681303
0.130287	1.51023	0.00376294	0.0069563
0.134404	1.53347	0.00374929	0.00709326
0.138407	1.54274	0.00382348	0.00722691
0.142422	1.52989	0.00368045	0.00736732
0.146439	1.5154	0.00365192	0.00750133
0.150508	1.48481	0.00352211	0.00765391
0.154564	1.43648	0.00343783	0.00779448
0.158552	1.38902	0.0033845	0.007936
0.162554	1.31741	0.00314617	0.00807561
0.166579	1.25794	0.00309473	0.00822584
0.170614	1.19222	0.00289135	0.00837665
