GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 2 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0254411	0.847957	0.160348	0.00399033
0.0296843	0.980633	0.111844	0.00411202
0.0336533	0.864802	0.0702028	0.00436573
0.0377599	0.865515	0.0602308	0.00444921
0.0418395	0.868345	0.05533	0.00451142
0.0458278	0.935184	0.0583066	0.00458327
0.0498202	0.864954	0.0506953	0.00465544
0.0538137	0.902247	0.05206	0.0047327
0.0579017	0.903815	0.0518257	0.00486012
0.0619148	0.870644	0.0513806	0.00496008
0.0658792	0.866182	0.0515438	0.00506434
0.0698952	0.846188	0.0480624	0.00515838
0.0739481	0.93358	0.0515004	0.00526184
0.0780068	0.863144	0.0471572	0.00536645
0.0820291	0.869841	0.0479831	0.00547719
0.0860266	0.846302	0.0461287	0.00558596
0.0900916	0.842335	0.0443788	0.00569822
0.0940693	0.831806	0.0457714	0.0058147
0.0980264	0.87512	0.044281	0.00592905
0.102003	0.919816	0.0462278	0.00604732
0.106119	0.832566	0.0411168	0.00617261
0.110222	0.821047	0.0421319	0.0063045
0.114234	0.818337	0.041156	0.00642491
0.118212	0.778567	0.0398803	0.00655432
0.122215	0.821855	0.0403159	0.00668403
0.12626	0.829434	0.0395048	0.00681677
0.130359	0.843198	0.0392172	0.00696012
0.134478	0.767459	0.0370165	0.00709716
0.138483	0.817229	0.0386558	0.00723088
0.1425	0.858463	0.0384122	0.00737137
0.146519	0.906369	0.0393306	0.00750545
0.15059	0.875179	0.0378417	0.00765812
0.154649	0.864613	0.0375671	0.00779877
0.158639	0.915962	0.0388669	0.00794036
0.162644	0.922531	0.0375594	0.00808005
0.166671	0.89201	0.0374574	0.00823037
0.170708	0.922122	0.0367996	0.00838125
0.174744	0.915154	0.0369565	0.00852352
